Accident_Index,longitude,latitude,Accident_Severity,Day_of_Week,Time,Speed_limit,Light_Conditions,Weather_Conditions,Date
10173,87.451712,25.77770733,3,4,13:09,30,1,1,07-04-2018
10174,87.4721777,25.78731824,3,4,13:00,30,1,2,07-04-2018
10175,87.45739788,25.77037518,3,5,18:34,30,1,1,07-04-2018
10177,87.47175375,25.77989773,3,5,17:35,30,1,1,07-04-2018
10177,87.47173241,25.77288524,2,7,15:23,30,1,1,08-04-2018
10178,87.4788177,25.78709757,3,7,17:00,30,1,1,08-04-2018
10179,87.47411994,25.77845557,3,7,17:25,30,1,2,08-04-2018
10170,87.4729842,25.77303073,3,1,22:48,30,4,1,10-04-2018
10171,87.47742815,25.78225849,3,1,07:00,30,4,1,10-04-2018
10172,87.45938887,25.77805129,3,1,17:57,30,1,1,10-04-2018
10173,87.45487804,25.77973497,2,3,17:45,30,1,1,12-04-2018
10174,87.47973494,25.78485478,3,3,23:12,30,4,1,12-04-2018
10175,87.45195905,25.77187513,3,4,13:35,30,1,1,13-04-2018
10177,87.47127707,25.78113778,3,4,18:27,30,1,2,13-04-2018
10177,87.47975924,25.77831822,3,5,08:40,30,1,1,14-04-2018
10178,87.45937978,25.77217777,3,5,00:58,30,4,1,14-04-2018
10179,87.47579189,25.77375149,3,7,22:30,30,4,1,15-04-2018
10180,87.45527552,25.7790487,3,7,19:10,30,4,2,15-04-2018
10181,87.48938519,25.77524155,3,7,08:45,30,1,1,15-04-2018
10182,87.48371078,25.78528541,3,7,19:15,30,4,1,15-04-2018
10183,87.49212275,25.7740921,3,7,18:02,30,1,1,15-04-2018
10184,87.45395851,25.79011837,3,7,21:35,30,4,2,15-04-2018
10185,87.4718389,25.7824424,3,7,00:01,30,4,1,17-04-2018
10187,87.48390439,25.78127094,3,7,17:50,30,1,1,17-04-2018
10187,87.48907242,25.77757142,3,7,14:30,30,1,1,17-04-2018
10188,87.49744991,25.77427881,3,2,13:15,30,1,1,18-04-2018
10189,87.47847311,25.79020458,3,3,18:02,30,1,1,19-04-2018
10190,87.47489145,25.77379135,3,3,10:00,30,1,1,19-04-2018
10191,87.47514025,25.77550727,3,3,12:00,30,1,1,19-04-2018
10192,87.47117932,25.78780029,3,4,20:10,30,4,1,20-04-2018
10193,87.47777833,25.77543053,3,5,18:55,30,1,1,21-04-2018
10194,87.47073884,25.77875097,3,5,09:30,30,1,1,21-04-2018
10195,87.49727973,25.7733408,3,7,12:38,30,1,2,23-04-2018
10197,87.49137133,25.77535577,3,5,00:30,30,4,1,21-04-2018
10197,87.48375973,25.78320707,3,5,07:38,30,1,1,21-04-2018
10198,87.4933234,25.77408974,3,7,08:55,30,1,1,22-04-2018
10199,87.47747717,25.78783938,3,7,09:37,30,1,2,23-04-2018
10200,87.47890114,25.78875759,3,7,23:28,30,4,1,23-04-2018
10201,87.47044058,25.77588031,3,7,20:00,30,4,1,23-04-2018
10202,87.47382732,25.79175273,3,1,00:35,30,4,1,24-04-2018
10203,87.47005237,25.77758889,3,3,15:05,30,1,1,18-01-2018
10204,87.48875772,25.77772102,3,2,09:09,30,1,1,24-01-2018
10205,87.47079497,25.78803248,3,4,12:30,30,1,1,30-03-2018
10207,87.47239074,25.78172272,3,4,13:54,30,1,2,27-04-2018
10207,87.49473928,25.79104272,2,2,10:10,30,1,1,17-01-2018
10208,87.47302014,25.79252784,3,4,15:35,30,1,1,12-01-2018
10209,87.45242809,25.77405799,3,2,13:15,30,1,1,25-04-2018
10210,87.48212331,25.7777141,3,2,17:15,30,1,1,25-04-2018
10211,87.4845805,25.77348452,3,2,08:44,30,1,2,25-04-2018
10212,87.45583177,25.7813397,3,2,18:30,30,1,1,25-04-2018
10213,87.45404092,25.77497993,3,3,11:00,30,1,2,27-04-2018
10214,87.48979307,25.77714772,3,3,20:05,30,4,1,27-04-2018
10215,87.47192778,25.77437245,3,2,20:03,30,4,1,10-01-2018
10217,87.49802148,25.78741212,3,4,13:40,30,1,1,27-04-2018
10217,87.45719273,25.78127477,3,2,12:35,30,1,1,03-01-2018
10218,87.47791954,25.77433528,3,5,08:37,30,1,8,07-01-2018
10219,87.45219834,25.78938825,3,3,18:15,30,4,2,04-01-2018
10220,87.45900732,25.77730329,3,3,19:40,30,1,1,15-02-2018
10221,87.47298997,25.77352131,2,3,17:55,30,4,1,15-02-2018
10222,87.49541788,25.77441381,3,5,19:52,30,4,1,28-04-2018
10223,87.47392293,25.78773174,3,3,07:30,30,1,1,12-04-2018
10224,87.48773277,25.77305119,3,1,22:50,30,4,1,13-02-2018
10225,87.47983574,25.7902408,3,4,20:00,30,4,1,12-01-2018
10227,87.47877553,25.7751237,3,7,11:50,30,1,1,22-01-2018
10227,87.48720807,25.78718347,3,1,09:15,30,1,1,07-03-2018
10228,87.49771177,25.77725543,3,7,08:15,30,1,1,07-05-2018
10229,87.45402838,25.77534185,3,7,08:45,30,1,1,07-05-2018
10230,87.47480231,25.77954749,3,2,17:35,30,1,1,04-04-2018
10231,87.49322377,25.78743334,3,2,08:30,30,1,1,21-03-2018
10232,87.4910018,25.77578548,3,7,10:30,30,1,1,01-04-2018
10233,87.47787822,25.78887438,3,2,09:08,30,1,1,14-03-2018
10234,87.49795879,25.77475534,3,7,17:50,30,1,1,01-04-2018
10235,87.47897488,25.77274087,3,3,07:45,30,1,1,05-04-2018
10237,87.47822804,25.78919483,3,5,18:15,30,1,1,12-05-2018
10237,87.47780439,25.77179051,2,7,19:00,30,1,1,22-04-2018
10238,87.47582957,25.79107097,3,5,13:09,30,1,1,07-04-2018
10239,87.49000083,25.77734231,3,3,11:20,30,1,1,12-04-2018
10240,87.4958371,25.7871544,3,4,07:37,30,1,2,13-04-2018
10241,87.47840832,25.77900328,2,1,23:20,30,4,1,01-05-2018
10242,87.47977997,25.77517918,3,1,18:07,30,1,1,01-05-2018
10243,87.45271795,25.78722937,3,3,10:00,30,1,1,03-05-2018
10244,87.49718553,25.77087812,3,1,20:15,30,1,2,17-04-2018
10245,87.48724594,25.7910115,3,4,17:50,30,1,1,04-05-2018
10247,87.47327443,25.78407747,3,4,09:25,30,1,1,04-05-2018
10247,87.47373149,25.77559771,3,5,22:10,30,4,1,05-05-2018
10248,87.48413349,25.79254874,3,5,18:30,30,1,1,21-04-2018
10249,87.45843022,25.78213747,2,3,11:20,30,1,1,12-04-2018
10250,87.49317305,25.77534201,3,2,19:00,30,1,1,18-04-2018
10251,87.49099771,25.78188045,3,3,07:25,30,1,1,19-04-2018
10252,87.48759993,25.77587348,3,2,17:05,30,1,1,04-04-2018
10253,87.4947491,25.77504434,3,4,10:50,30,1,1,13-04-2018
10254,87.48941312,25.78143422,3,3,13:31,30,1,1,27-04-2018
10255,87.45578538,25.77248277,3,1,12:40,30,1,1,01-05-2018
10257,87.45255514,25.77879502,3,5,17:30,30,1,1,05-05-2018
10257,87.48501811,25.77729232,3,7,10:37,30,1,1,29-04-2018
10258,87.48478357,25.77973752,3,5,17:37,30,1,1,28-04-2018
10259,87.49715057,25.7745439,3,5,09:45,30,1,1,28-04-2018
10270,87.4707735,25.77412109,3,4,12:29,30,1,1,04-05-2018
10271,87.4873317,25.7773438,3,4,08:30,30,1,1,27-04-2018
10272,87.47334517,25.78704042,3,5,13:57,30,1,1,05-05-2018
10273,87.47297371,25.77427337,2,7,17:44,30,1,1,07-05-2018
10274,87.45501924,25.78971109,3,5,17:25,30,1,1,05-05-2018
10275,87.49327008,25.77497474,3,1,15:30,30,1,1,08-05-2018
10277,87.49171377,25.78951875,3,7,13:40,30,1,1,07-05-2018
10277,87.48100801,25.77077097,3,7,21:15,30,4,1,07-05-2018
10278,87.49799805,25.78477843,3,3,09:33,30,1,1,10-05-2018
10279,87.48378837,25.78257839,3,4,07:45,30,1,1,11-05-2018
10270,87.49277947,25.78779224,3,4,23:00,30,4,1,11-05-2018
10271,87.47393378,25.77489974,3,4,07:31,30,1,1,11-05-2018
10272,87.49521291,25.77457407,3,3,13:25,30,1,2,10-05-2018
10273,87.48180977,25.77402754,3,2,12:30,30,1,1,25-04-2018
10274,87.45525529,25.77723238,3,4,17:39,30,1,1,11-05-2018
10275,87.45839247,25.779743,3,7,23:34,30,4,2,07-05-2018
10277,87.47837172,25.77480222,3,4,08:37,30,1,1,11-05-2018
10277,87.47309994,25.77757745,3,7,14:24,30,1,1,07-05-2018
10278,87.48899879,25.77349345,3,5,09:10,30,1,1,12-05-2018
10279,87.4797807,25.77701103,3,7,23:53,30,4,1,07-05-2018
10280,87.47390488,25.78373097,3,1,13:30,30,1,1,08-05-2018
10281,87.47759318,25.79211343,3,5,13:20,30,1,1,12-05-2018
10282,87.49511921,25.7843174,3,7,15:40,30,1,1,13-05-2018
10283,87.45373477,25.77555718,3,7,09:45,30,1,1,13-05-2018
10284,87.45735379,25.77428254,3,7,17:15,30,1,1,07-05-2018
10285,87.4781242,25.77575784,3,5,08:32,30,1,1,14-04-2018
10287,87.47019488,25.79077898,2,5,05:34,30,1,1,12-05-2018
10287,87.4772794,25.78529502,3,1,23:39,30,4,1,15-05-2018
10288,87.45333222,25.77724873,2,5,08:22,30,1,1,12-05-2018
10289,87.4598533,25.77244432,3,7,17:15,30,1,1,20-05-2018
10290,87.45751387,25.77974551,3,7,13:04,30,1,1,21-05-2018
10291,87.48732872,25.77395373,3,1,07:10,30,1,1,15-05-2018
10292,87.49080042,25.77794972,3,2,22:00,30,4,2,17-05-2018
10293,87.48947771,25.7912272,3,2,21:02,30,4,2,17-05-2018
10294,87.45952744,25.77399933,3,7,15:30,30,1,2,21-05-2018
10295,87.47393287,25.78582412,3,3,08:45,30,1,1,17-05-2018
10297,87.47970979,25.78474704,2,3,19:40,30,1,1,24-05-2018
10297,87.47357057,25.77080452,3,5,17:14,30,1,1,07-04-2018
10298,87.47757728,25.77355171,3,4,23:20,30,4,1,13-04-2018
10299,87.49288159,25.7707878,3,4,18:20,30,1,1,20-04-2018
10300,87.47595304,25.7775417,3,7,19:05,30,1,1,22-04-2018
10301,87.45777478,25.77772471,3,3,23:59,30,4,1,03-05-2018
10302,87.47737781,25.77743815,3,1,18:15,30,1,1,08-05-2018
10303,87.47730911,25.78348972,3,4,12:15,30,1,1,11-05-2018
10304,87.45851575,25.77228731,2,1,12:05,30,1,1,15-05-2018
10305,87.47827298,25.79020271,3,5,14:00,30,1,1,19-05-2018
10307,87.48730099,25.77733397,3,1,09:00,30,1,1,01-05-2018
10307,87.4977804,25.77943813,3,3,08:25,30,1,1,17-05-2018
10308,87.49287114,25.77091787,3,3,15:30,30,1,1,17-05-2018
10309,87.47245178,25.7893941,3,4,08:51,30,1,1,18-05-2018
10310,87.4873557,25.78589204,3,5,09:12,30,1,1,19-05-2018
10311,87.49072851,25.77059097,3,7,12:15,30,1,1,21-05-2018
10312,87.45231707,25.77405389,3,5,19:00,30,1,1,19-05-2018
10313,87.4785318,25.78908447,3,7,07:00,30,4,1,21-05-2018
10314,87.49047505,25.78818891,3,3,17:12,30,1,1,24-05-2018
10315,87.4853117,25.78412533,3,2,14:17,30,1,1,23-05-2018
10317,87.47914371,25.77507794,3,3,13:30,30,1,1,24-05-2018
10317,87.49472301,25.78119725,3,4,23:45,30,4,1,11-05-2018
10318,87.49144044,25.79210308,3,2,17:41,30,1,1,23-05-2018
10319,87.49588757,25.77484823,2,4,08:57,30,1,1,25-05-2018
10320,87.47777857,25.78574957,3,3,10:15,30,1,1,10-05-2018
10321,87.47382949,25.77358777,3,7,09:00,30,1,1,13-05-2018
10322,87.48850701,25.78274311,2,7,23:57,30,4,1,27-05-2018
10323,87.48794557,25.77739429,3,5,17:35,30,1,2,19-05-2018
10324,87.48842447,25.77458,3,7,22:27,30,4,1,27-05-2018
10325,87.48784799,25.77809737,3,1,18:30,30,1,1,22-05-2018
10327,87.49095457,25.78934387,3,3,14:15,30,1,1,24-05-2018
10327,87.45975752,25.77878417,3,1,20:45,30,4,2,27-02-2018
10328,87.4701357,25.79273971,3,7,17:30,30,1,1,11-02-2018
10329,87.45997598,25.78378297,3,2,17:35,30,1,1,27-07-2018
10330,87.47072075,25.78815235,3,3,13:45,30,1,1,31-05-2018
10331,87.49252003,25.77240437,3,3,12:30,30,1,1,31-05-2018
10332,87.47852031,25.78799779,3,4,08:39,30,1,1,01-07-2018
10333,87.49281284,25.78157108,2,4,08:30,30,1,1,01-07-2018
10334,87.48737995,25.79243877,2,1,23:30,30,4,2,05-07-2018
10335,87.49819975,25.77199321,2,1,21:19,30,1,1,05-07-2018
10337,87.45774385,25.77918774,3,2,20:57,30,1,1,07-07-2018
10337,87.48170717,25.77519257,3,4,17:57,30,1,1,01-07-2018
10338,87.4923845,25.7784843,2,2,10:20,30,1,1,17-05-2018
10339,87.47379773,25.78528037,3,2,09:00,30,1,1,23-05-2018
10340,87.4977573,25.78329214,3,7,09:55,30,1,1,04-07-2018
10341,87.48329747,25.77037345,3,1,21:55,30,4,1,20-03-2018
10342,87.45878811,25.7777771,3,4,11:50,30,1,1,25-05-2018
10343,87.48287705,25.77378789,3,2,18:54,30,1,1,09-05-2018
10344,87.47571788,25.78770517,3,5,17:55,30,1,1,27-05-2018
10345,87.47937989,25.78747315,3,2,17:23,30,1,1,09-05-2018
10347,87.47724441,25.78939937,3,5,08:30,30,1,1,27-05-2018
10347,87.49577549,25.77745535,3,5,18:50,30,1,1,27-05-2018
10348,87.47255371,25.7759118,3,4,05:50,30,1,1,11-05-2018
10349,87.48382505,25.773339,3,5,19:50,30,4,1,12-05-2018
10350,87.49879803,25.7885441,3,7,18:18,30,1,1,14-05-2018
10351,87.47455594,25.78984773,3,7,07:45,30,1,2,20-05-2018
10352,87.48807403,25.78299743,3,4,18:30,30,1,2,01-07-2018
10353,87.47808778,25.77550029,3,3,21:02,30,4,1,07-07-2018
10354,87.47785194,25.77807808,3,3,08:50,30,1,1,24-05-2018
10355,87.47773525,25.77525817,3,7,12:40,30,1,1,10-07-2018
10357,87.45743587,25.77748429,3,7,17:55,30,1,1,10-07-2018
10357,87.47855738,25.7889407,3,7,20:00,30,1,1,11-07-2018
10358,87.47009494,25.7747205,3,2,22:30,30,4,1,13-07-2018
10359,87.49441149,25.78373182,3,2,19:30,30,1,1,13-07-2018
10370,87.47913447,25.77721477,3,2,08:20,30,1,1,13-07-2018
10371,87.45712714,25.78399127,3,1,17:00,30,1,1,01-05-2018
10372,87.45498232,25.78810744,3,2,18:38,30,1,1,13-07-2018
10373,87.49278912,25.77714402,3,2,13:27,30,1,1,13-07-2018
10374,87.49417795,25.77315275,3,2,09:07,30,1,1,13-07-2018
10375,87.4735581,25.77357507,3,3,17:10,30,1,1,14-07-2018
10377,87.4787513,25.77722151,3,1,17:40,30,1,1,12-07-2018
10377,87.48417173,25.7797274,3,5,17:30,30,1,1,09-07-2018
10378,87.49839999,25.77947403,3,5,12:30,30,1,1,02-07-2018
10379,87.49770303,25.78211882,3,7,18:30,30,1,2,03-07-2018
10370,87.47885747,25.77523871,3,2,17:25,30,1,1,30-05-2018
10371,87.4827013,25.7829398,3,4,07:20,30,1,2,15-07-2018
10372,87.4540531,25.77757239,3,3,12:15,30,1,1,14-07-2018
10373,87.47789879,25.77545841,3,4,08:30,30,1,2,15-07-2018
10374,87.47392981,25.78790781,3,4,20:05,30,1,1,15-07-2018
10375,87.45707729,25.78018791,2,5,09:30,30,1,1,17-07-2018
10377,87.48777198,25.77503945,3,5,15:54,30,1,1,23-07-2018
10377,87.48031038,25.77313552,2,4,17:00,30,1,1,18-05-2018
10378,87.48577895,25.78010877,2,5,17:20,30,1,2,19-05-2018
10379,87.47493287,25.78570459,3,5,13:20,30,1,1,19-05-2018
10380,87.49047099,25.77935323,3,5,07:07,30,1,1,19-05-2018
10381,87.47148005,25.79230027,3,7,15:00,30,1,1,04-07-2018
10382,87.45847377,25.78797178,3,2,09:40,30,1,1,07-07-2018
10383,87.45537773,25.78748217,3,7,13:47,30,1,1,21-05-2018
10384,87.49917278,25.78374274,3,5,10:50,30,1,1,23-07-2018
10385,87.47111243,25.79197842,3,3,10:25,30,1,1,07-07-2018
10387,87.47310723,25.78729075,3,3,14:14,30,1,1,07-07-2018
10387,87.4725187,25.77878215,3,3,20:05,30,1,1,07-07-2018
10388,87.48273805,25.77940735,3,4,20:20,30,1,1,08-07-2018
10389,87.45435571,25.7784941,2,4,09:42,30,1,1,25-05-2018
10390,87.4775047,25.7813847,3,2,21:19,30,1,1,30-05-2018
10391,87.47193111,25.77831724,3,1,00:15,30,4,1,22-05-2018
10392,87.47007777,25.77759447,3,1,11:24,30,1,1,22-05-2018
10393,87.45993795,25.78192375,3,7,23:18,30,4,1,27-05-2018
10394,87.48901051,25.78392073,3,7,11:00,30,1,1,28-05-2018
10395,87.47938218,25.7701505,3,7,15:20,30,1,1,28-05-2018
10397,87.45387284,25.78482723,3,1,11:43,30,1,1,29-05-2018
10397,87.47951197,25.78375772,3,1,13:50,30,1,1,29-05-2018
10398,87.490453,25.78979407,3,3,20:07,30,1,1,31-05-2018
10399,87.47377937,25.77079533,3,3,12:59,30,1,1,31-05-2018
10400,82.15735977,22.0745853,3,3,18:57,30,1,1,31-05-2018
10401,82.12893972,22.07735454,3,3,08:29,30,1,1,31-05-2018
10402,82.17078577,22.1055898,3,4,08:18,30,1,1,08-07-2018
10403,82.10889733,22.0588791,3,4,15:00,30,1,1,08-07-2018
10404,82.17571535,22.09014173,2,7,17:08,30,1,1,10-07-2018
10405,82.12059089,22.05179078,3,4,17:10,30,1,1,15-07-2018
10407,82.18889472,22.07347817,3,5,17:50,30,1,1,17-07-2018
10407,82.14594388,22.0925808,3,2,09:50,30,1,4,17-05-2018
10408,82.11739497,22.0811582,3,7,19:35,30,1,1,18-07-2018
10409,82.17792392,22.07221998,3,7,11:24,30,1,1,17-07-2018
10410,82.13238312,22.05355478,3,7,11:32,30,1,1,18-07-2018
10411,82.1208792,22.08755079,3,1,18:50,30,1,1,19-07-2018
10412,82.1782219,22.07078749,3,1,17:32,30,1,1,19-07-2018
10413,82.12779778,22.04892593,3,1,05:10,30,1,1,19-07-2018
10414,82.17037127,22.07357202,3,2,08:25,30,1,1,20-07-2018
10415,82.1771087,22.10437433,3,3,13:42,30,1,1,21-07-2018
10417,82.15708747,22.08058409,3,3,10:49,30,1,1,21-07-2018
10417,82.19787447,22.07998209,3,3,15:40,30,1,1,21-07-2018
10418,82.15530585,22.0594787,3,3,15:50,30,1,1,21-07-2018
10419,82.17773592,22.0954925,3,3,17:18,30,1,1,21-07-2018
10420,82.11534092,22.05457244,2,4,15:40,30,1,1,22-07-2018
10421,82.17871021,22.07758275,2,4,10:02,30,1,1,22-07-2018
10422,82.11975745,22.08095539,2,4,17:40,30,1,1,22-07-2018
10423,82.19195193,22.07797235,2,5,11:35,30,1,1,23-07-2018
10424,82.1414994,22.09937947,3,5,17:35,30,1,1,23-07-2018
10425,82.14877178,22.05527781,3,7,13:10,30,1,1,24-07-2018
10427,82.17158483,22.05413715,2,7,23:40,30,4,1,24-07-2018
10427,82.12034555,22.07578978,2,1,07:18,30,1,1,27-07-2018
10428,82.13717022,22.10078794,3,1,19:20,30,1,1,27-07-2018
10429,82.17217052,22.05297837,3,2,13:12,30,1,1,27-07-2018
10430,82.13740727,22.05715847,3,4,11:25,30,1,1,29-07-2018
10431,82.1219343,22.09772732,3,4,07:51,30,1,1,29-07-2018
10432,82.17755229,22.05928953,3,7,18:30,30,1,1,01-07-2018
10433,82.13953817,22.08714859,3,7,19:54,30,1,1,01-07-2018
10434,82.14177834,22.05703022,3,7,20:15,30,1,1,01-07-2018
10435,82.13455308,22.0844234,3,7,17:02,30,1,1,01-07-2018
10437,82.15925814,22.07790271,3,7,19:00,30,5,2,01-07-2018
10437,82.13472157,22.08481493,3,7,15:37,30,1,1,02-07-2018
10438,82.1527277,22.05941228,3,1,19:30,30,5,1,03-07-2018
10439,82.15537072,22.05857444,3,1,12:40,30,1,1,03-07-2018
10440,82.14429753,22.04873839,3,2,17:04,30,1,1,23-05-2018
10441,82.12737177,22.1034879,3,2,14:00,30,1,1,27-07-2018
10442,82.18087223,22.07774024,2,1,17:00,30,1,1,03-07-2018
10443,82.17928399,22.05454547,3,2,19:45,30,1,1,04-07-2018
10444,82.19410593,22.04885044,3,3,17:30,30,1,1,05-07-2018
10445,82.18745433,22.07117921,3,3,02:17,30,4,1,05-07-2018
10447,82.15172198,22.05213797,3,5,17:14,30,1,1,07-07-2018
10447,82.17598855,22.07425237,3,7,17:38,30,1,1,08-07-2018
10448,82.17527871,22.09900755,3,1,13:22,30,1,1,27-07-2018
10449,82.11547757,22.04977984,3,3,19:15,30,1,1,14-07-2018
10450,82.12303574,22.0597948,2,4,08:29,30,1,1,04-05-2018
10451,82.12287839,22.0804499,3,7,12:35,30,1,1,25-07-2018
10452,82.17328547,22.10058335,3,2,15:51,30,1,1,20-07-2018
10453,82.15722987,22.1038047,3,3,17:55,30,1,1,21-07-2018
10454,82.15315498,22.08374249,3,3,09:15,30,1,1,28-07-2018
10455,82.17427523,22.09879477,3,7,18:30,30,1,1,24-07-2018
10457,82.11073827,22.10403177,3,1,12:18,30,1,1,27-07-2018
10457,82.17133503,22.08128984,3,7,07:30,30,1,1,01-07-2018
10458,82.19382304,22.10359471,2,2,13:00,30,1,1,04-07-2018
10459,82.17795979,22.0773784,2,7,21:45,30,4,1,18-07-2018
10470,82.17975923,22.10758352,3,3,09:30,30,1,1,21-07-2018
10471,82.12477073,22.10791929,3,4,22:55,30,4,2,29-07-2018
10472,82.17297754,22.05574877,3,4,08:45,30,1,1,29-07-2018
10473,82.12828439,22.07335737,3,7,13:30,30,1,1,17-07-2018
10474,82.17185973,22.08759881,3,3,19:43,30,1,1,21-07-2018
10475,82.15072737,22.0872794,3,1,17:30,30,1,1,19-07-2018
10477,82.18991787,22.07954077,3,5,20:15,30,1,1,14-07-2018
10477,82.12020132,22.10298237,3,1,01:45,30,4,1,10-07-2018
10478,82.18270297,22.08040379,3,5,17:30,30,1,1,07-07-2018
10479,82.13979073,22.05085539,3,7,17:15,30,1,1,08-07-2018
10470,82.12029314,22.08321755,3,7,20:00,30,1,1,01-07-2018
10471,82.14772984,22.09823787,3,5,08:40,30,1,1,07-07-2018
10472,82.17779701,22.0544497,3,1,17:00,30,1,1,17-07-2018
10473,82.1378218,22.07249739,3,5,14:20,30,1,2,07-07-2018
10474,82.19507927,22.07318744,3,3,07:30,30,1,1,19-07-2018
10475,82.19290297,22.04903,3,5,17:00,30,1,1,21-07-2018
10477,82.17771225,22.07157194,2,7,22:55,30,4,1,09-07-2018
10477,82.11944345,22.10580404,3,2,22:50,30,4,1,01-08-2018
10478,82.14372779,22.05732373,2,5,07:48,30,1,1,28-07-2018
10479,82.124783,22.07030984,3,3,17:00,30,1,1,19-07-2018
10480,82.14737354,22.07383292,3,2,17:10,30,1,1,04-07-2018
10481,82.10749788,22.07185312,3,7,13:40,30,1,1,03-07-2018
10482,82.17049189,22.08848402,3,2,00:17,30,4,1,11-07-2018
10483,82.18824302,22.07983387,2,2,19:44,30,1,1,11-07-2018
10484,82.18224145,22.0927953,3,5,07:43,30,4,1,14-07-2018
10485,82.14858857,22.07071071,3,7,19:45,30,4,1,28-05-2018
10487,82.19408089,22.10788579,3,2,10:05,30,1,1,25-07-2018
10487,82.17485308,22.0779442,2,7,07:20,30,1,1,15-07-2018
10488,82.17549792,22.05789279,3,7,17:45,30,1,1,29-07-2018
10489,82.17032835,22.08981771,3,4,23:17,30,4,1,13-07-2018
10490,82.17771335,22.07107079,3,7,21:08,30,1,1,22-07-2018
10491,82.11211795,22.09759748,3,4,07:15,30,1,2,27-07-2018
10492,82.1978398,22.08747592,3,7,17:15,30,1,1,23-07-2018
10493,82.13999822,22.10711257,2,7,21:00,30,4,1,23-07-2018
10494,82.19100507,22.09359805,3,3,13:55,30,1,1,27-07-2018
10495,82.17340859,22.09873937,3,2,09:34,30,1,2,25-07-2018
10497,82.11027725,22.05944507,3,1,14:13,30,1,2,24-07-2018
10497,82.17378938,22.05773122,2,2,19:00,30,1,1,25-07-2018
10498,82.10913847,22.08488927,3,3,09:05,30,1,1,19-07-2018
10499,82.18470337,22.08783787,3,1,13:20,30,1,1,17-07-2018
10500,82.14524047,22.04977355,3,4,11:28,30,1,1,20-07-2018
10501,82.10953948,22.07874132,3,2,18:00,30,1,1,18-07-2018
10502,82.12777718,22.08537339,2,2,15:21,30,1,1,18-07-2018
10503,82.12974937,22.07552797,3,1,09:25,30,1,1,17-07-2018
10504,82.18775505,22.09040187,3,1,23:00,30,4,1,17-07-2018
10505,82.13944517,22.08953918,3,5,15:42,30,1,1,14-07-2018
10507,82.17483475,22.05933571,3,2,08:00,30,1,1,18-07-2018
10507,82.1273178,22.04948979,3,5,21:30,30,4,1,14-07-2018
10508,82.17273471,22.05393391,3,1,13:30,30,1,1,31-07-2018
10509,82.18399901,22.07990295,3,7,07:45,30,1,1,15-07-2018
10510,82.14082493,22.07075225,3,7,11:15,30,1,1,17-07-2018
10511,82.15923317,22.10250872,3,1,17:45,30,1,1,24-04-2018
10512,82.14274491,22.05479108,3,7,02:10,30,4,1,11-07-2018
10513,82.17830275,22.07478035,3,1,10:28,30,1,1,17-07-2018
10514,82.17455907,22.07471457,3,4,18:00,30,1,1,20-07-2018
10515,82.17820172,22.07933014,3,5,07:05,30,1,1,21-07-2018
10517,82.12137212,22.09917777,3,1,15:32,30,1,1,24-07-2018
10517,82.10757977,22.07914425,3,4,23:55,30,4,1,20-07-2018
10518,82.13747904,22.07811431,3,4,13:10,30,1,1,07-07-2018
10519,82.12174131,22.05297972,2,1,15:04,30,1,1,27-07-2018
10520,82.17181823,22.05987242,3,2,08:50,30,1,1,25-07-2018
10521,82.18575175,22.07413389,3,5,13:00,30,1,1,28-07-2018
10522,82.1721487,22.0999573,3,2,07:10,30,1,1,25-07-2018
10523,82.19329204,22.07749929,3,4,18:19,30,1,1,20-07-2018
10524,82.19337231,22.08427377,3,5,17:28,30,1,1,07-07-2018
10525,82.12595403,22.09507701,3,5,20:51,30,1,1,21-07-2018
10527,82.11219019,22.07034738,3,7,00:30,30,4,1,30-07-2018
10527,82.1074793,22.05531384,3,7,12:14,30,1,1,15-07-2018
10528,82.11809514,22.04841332,3,7,13:07,30,1,1,17-07-2018
10529,82.19379242,22.077859,3,7,14:40,30,1,1,03-07-2018
10530,82.18177951,22.08801422,3,7,13:40,30,1,1,15-07-2018
10531,82.15995757,22.05025814,3,7,11:17,30,1,1,11-07-2018
10532,82.11877378,22.0753274,3,1,18:30,30,1,1,24-07-2018
10533,82.17914785,22.07273734,3,1,14:38,30,1,1,05-07-2018
10534,82.12790839,22.07779042,3,3,13:10,30,1,1,14-07-2018
10535,82.14127775,22.09522803,3,7,18:03,30,1,1,18-07-2018
10537,82.15977479,22.0975555,3,4,17:45,30,1,2,27-07-2018
10537,82.15171911,22.0529438,2,3,17:45,30,1,1,27-07-2018
10538,82.15771171,22.07971357,3,5,20:25,30,1,1,09-07-2018
10539,82.10789115,22.10544075,3,3,10:55,30,1,1,07-07-2018
10540,82.1475085,22.0972473,3,7,15:05,30,1,1,10-07-2018
10541,82.18975419,22.10408485,3,3,21:30,30,4,2,28-07-2018
10542,82.17312774,22.07229445,3,1,17:19,30,1,1,31-07-2018
10543,82.14754157,22.07709888,3,4,17:05,30,1,1,20-07-2018
10544,82.17993949,22.10250773,3,5,13:00,30,1,2,19-05-2018
10545,82.19454317,22.08201489,3,3,09:17,30,1,1,15-02-2018
10547,82.14947909,22.08972777,3,3,17:34,30,4,2,11-01-2018
10547,82.11008008,22.08047852,3,1,08:52,30,1,1,03-07-2018
10548,82.17275913,22.05947534,3,7,10:27,30,1,1,01-07-2018
10549,82.12795258,22.10485394,3,3,18:40,30,1,1,12-07-2018
